id	Topological domain	Transmembrane	Intramembrane	Signal peptide	has_signal	has_transmem	has_intramem	has_topo_dom
Q9ZV29		Helical			False	True	False	False
Q9ZV51		Helical			False	True	False	False
Q9ZV85					True	False	False	False
Q9ZVA1					True	False	False	False
Q9ZVA5					True	False	False	False
Q9ZVC7					True	False	False	False
Q9ZVD2		Helical			False	True	False	False
Q9ZVX8	Cytoplasmic; Extracellular	Helical			False	True	False	True
Q9ZW09	Extracellular; Cytoplasmic	Helical			True	True	False	True
Q9ZWB9		Helical			False	True	False	False
Q9ZWT3	Cytoplasmic; Extracellular	Helical			False	True	False	True
A0A1P8ATR9	Extracellular; Cytoplasmic	Helical			True	True	False	True
A0MEX7					True	False	False	False
A0MFS9		Helical			False	True	False	False
A1XJK0		Helical			False	True	False	False
A2RVT6		Helical			False	True	False	False
A7REE5					True	False	False	False
A7REH2					True	False	False	False
A8MQ92					True	False	False	False
A8MQA2					True	False	False	False
A8MQA4		Helical			True	True	False	False
A8MQI8					True	False	False	False
A8MQL7					True	False	False	False
A8MQM7					True	False	False	False
A8MQN0					True	False	False	False
A8MQP2					True	False	False	False
A8MQP7					True	False	False	False
A8MQY8					True	False	False	False
A8MR00					True	False	False	False
A8MR46					True	False	False	False
A8MR88					True	False	False	False
A8MRC8					True	False	False	False
A8MRE9		Helical			False	True	False	False
A8MRF9					True	False	False	False
A8MRI0					True	False	False	False
A8MRK3					True	False	False	False
A8MRP4					True	False	False	False
A8MRV5					True	False	False	False
A8MRV9	Cytoplasmic; Extracellular	Helical			False	True	False	True
A8MS09		Helical			False	True	False	False
B3H453					True	False	False	False
B3H4B5					True	False	False	False
B3H5E1					True	False	False	False
B3H6H8					True	False	False	False
B3H6K1		Helical			True	True	False	False
B3H730					True	False	False	False
B3H7A6					True	False	False	False
C4B8C4					True	False	False	False
C4B8C5					True	False	False	False
F2Q9V4					True	False	False	False
F2Q9V5					True	False	False	False
F4HPH1		Helical			False	True	False	False
F4HPH2		Helical			False	True	False	False
F4HQ05		Helical			False	True	False	False
F4HTB2		Helical			False	True	False	False
F4HVM3		Helical			False	True	False	False
F4HVS6		Helical			True	True	False	False
F4HVX7		Helical			False	True	False	False
F4HYR3		Helical			False	True	False	False
F4HZH9		Helical			False	True	False	False
F4HZQ7		Helical			False	True	False	False
F4I037		Helical; Signal-anchor for type II membrane protein			False	True	False	False
F4I0Z6		Helical			False	True	False	False
F4I107					True	False	False	False
F4I248		Helical			False	True	False	False
F4I4Q3		Helical			False	True	False	False
F4I5Q2		Helical			False	True	False	False
F4I839					True	False	False	False
F4I8W6		Helical			False	True	False	False
F4I8X6		Helical			False	True	False	False
F4I8X8	Lumenal; Cytoplasmic	Helical			True	True	False	True
F4IB94					True	False	False	False
F4IB95					True	False	False	False
F4IBF0					True	False	False	False
F4IDU9					True	False	False	False
F4IHU9		Helical			False	True	False	False
F4IJ08		Helical			False	True	False	False
F4IJ77		Helical			False	True	False	False
F4IJZ6					True	False	False	False
F4IKF6		Helical			False	True	False	False
F4IQJ4					True	False	False	False
F4IQJ6	Cytoplasmic; Extracellular	Helical			False	True	False	True
F4IQK5					True	False	False	False
F4IQX1		Helical			False	True	False	False
F4IR05		Helical			False	True	False	False
F4ISE1					True	False	False	False
F4ISE2					True	False	False	False
F4IUU1	Extracellular; Cytoplasmic	Helical			True	True	False	True
F4IUW3		Helical			False	True	False	False
F4IWA8		Helical; Signal-anchor for type II membrane protein			False	True	False	False
F4IXT6		Helical			False	True	False	False
F4IYZ0		Helical			False	True	False	False
F4IZC4		Helical			False	True	False	False
F4IZW8		Helical			False	True	False	False
F4J0C0					True	False	False	False
F4J158		Helical			False	True	False	False
F4J1D9					True	False	False	False
F4J1Q9		Helical			False	True	False	False
F4J8G2	Extracellular; Cytoplasmic	Helical			True	True	False	True
F4J9A3		Helical			False	True	False	False
F4JCY2		Helical			False	True	False	False
F4JDF3					True	False	False	False
F4JE35		Helical			False	True	False	False
F4JGB6	Extracellular; Cytoplasmic	Helical			True	True	False	True
F4JIP9		Helical			False	True	False	False
F4JK59		Helical			False	True	False	False
F4JKB9		Helical			False	True	False	False
F4JLQ5					True	False	False	False
F4JLS0					True	False	False	False
F4JMI7		Helical			False	True	False	False
F4JPK8					True	False	False	False
F4JQG6					True	False	False	False
F4JUF8					True	False	False	False
F4JZG1					True	False	False	False
F4JZJ0					True	False	False	False
F4K4R6		Helical			False	True	False	False
F4K5K4		Helical; Signal-anchor for type II membrane protein			False	True	False	False
F4KD68		Helical			False	True	False	False
F4KFX5					True	False	False	False
F4KHA8		Helical			False	True	False	False
F4KID5		Helical			False	True	False	False
F4KIL8		Helical			False	True	False	False
O04195		Helical			False	True	False	False
O04212					True	False	False	False
O04472		Helical			False	True	False	False
O04508		Helical			False	True	False	False
O04573					True	False	False	False
O04575					True	False	False	False
O04584		Helical			False	True	False	False
O04587					True	False	False	False
O04621		Helical; Signal-anchor for type II membrane protein			False	True	False	False
O22704		Helical			False	True	False	False
O22719	Cytoplasmic; Extracellular	Helical			False	True	False	True
O22780		Helical			False	True	False	False
O22818					True	False	False	False
O22912		Helical			False	True	False	False
O22918					True	False	False	False
O22927					True	False	False	False
O22977					True	False	False	False
O23020					True	False	False	False
O23040		Helical			True	True	False	False
O23086		Helical			False	True	False	False
O23164	Extracellular; Cytoplasmic	Helical			False	True	False	True
O23413	Cytoplasmic; Extracellular	Helical			False	True	False	True
O23469					True	False	False	False
O23470					True	False	False	False
O23547					True	False	False	False
O23596		Helical			False	True	False	False
O23693	Extracellular; Cytoplasmic	Helical			False	True	False	True
O48529		Helical			False	True	False	False
O48670		Helical			False	True	False	False
O48763	Extracellular; Cytoplasmic	Helical			False	True	False	True
O48766					True	False	False	False
O48776					True	False	False	False
O48842	Cytoplasmic; Lumenal	Helical; Signal-anchor for type II membrane protein			False	True	False	True
O48843	Cytoplasmic; Lumenal	Helical; Signal-anchor for type II membrane protein			False	True	False	True
O48848					True	False	False	False
O48851	Extracellular; Cytoplasmic	Helical			True	True	False	True
O49296					True	False	False	False
O49328	Extracellular; Cytoplasmic	Helical			True	True	False	True
O49329	Extracellular; Cytoplasmic	Helical			True	True	False	True
O49396		Helical			False	True	False	False
O49567		Helical			False	True	False	False
O49636		Helical			False	True	False	False
O49726		Helical			False	True	False	False
O64466					True	False	False	False
O64468					True	False	False	False
O64469					True	False	False	False
O64638		Helical			False	True	False	False
O64718		Helical			False	True	False	False
O64738	Lumenal; Cytoplasmic	Helical			False	True	False	True
O64792		Helical			False	True	False	False
O64834	Extracellular; Cytoplasmic	Helical			False	True	False	True
O64847		Helical			False	True	False	False
O64889					True	False	False	False
O64890					True	False	False	False
O65438		Helical			False	True	False	False
O65456					True	False	False	False
O65457					True	False	False	False
O65784		Helical			False	True	False	False
O65786		Helical			False	True	False	False
O65919					True	False	False	False
O65921					True	False	False	False
O80436		Helical			False	True	False	False
O80443					True	False	False	False
O80470					True	False	False	False
O80497					True	False	False	False
O80522					True	False	False	False
O80594		Helical			False	True	False	False
O80630					True	False	False	False
O80641					True	False	False	False
O80668		Helical			False	True	False	False
O80695		Helical			False	True	False	False
O80813		Helical			False	True	False	False
O80844	Cytoplasmic; Lumenal	Helical; Signal-anchor for type II membrane protein			False	True	False	True
O80854		Helical			True	True	False	False
O80872		Helical; Signal-anchor for type II membrane protein			False	True	False	False
O80940		Helical; Signal-anchor for type II membrane protein			False	True	False	False
O81416					True	False	False	False
O81483					True	False	False	False
O81514		Helical			False	True	False	False
O81641					True	False	False	False
O81866		Helical			False	True	False	False
O81916		Helical			False	True	False	False
O82176					True	False	False	False
O82328					True	False	False	False
O82352		Helical			False	True	False	False
O82377					True	False	False	False
O82509		Helical; Signal-anchor for type II membrane protein			False	True	False	False
O82752		Helical			False	True	False	False
P0C2C9		Helical			False	True	False	False
P0C897		Helical			False	True	False	False
P0C8Z7					True	False	False	False
P0C941		Helical			False	True	False	False
P0CAX9					True	False	False	False
P0CAY0					True	False	False	False
P0CAY4					True	False	False	False
P0CAY5					True	False	False	False
P0CAY7					True	False	False	False
P0CB17	Cytoplasmic; Extracellular	Helical			False	True	False	True
P0CI03		Helical			False	True	False	False
P0CJ49					True	False	False	False
P0CJ50					True	False	False	False
P0CJ51					True	False	False	False
P0CJ52					True	False	False	False
P0CJ53					True	False	False	False
P0CJ54					True	False	False	False
P0CJ55					True	False	False	False
P0CJ56					True	False	False	False
P0CJ57					True	False	False	False
P0CJ58					True	False	False	False
P0CJ59					True	False	False	False
P0CJ60					True	False	False	False
P0CJ61					True	False	False	False
P0CW97		Helical			False	True	False	False
P0CW98		Helical			False	True	False	False
P0CZ21		Helical			False	True	False	False
P0DH79		Helical			False	True	False	False
P0DI15					True	False	False	False
P0DI74	Cytoplasmic; Extracellular	Helical			False	True	False	True
P0DI75	Cytoplasmic; Extracellular	Helical			False	True	False	True
P0DKC0		Helical			False	True	False	False
P0DKC1		Helical			False	True	False	False
P0DKC7		Helical; Signal-anchor for type II membrane protein			False	True	False	False
P0DKG2		Helical			False	True	False	False
P0DKH1					True	False	False	False
P0DN92					True	False	False	False
P0DN93					True	False	False	False
P0DN94					True	False	False	False
P47925					True	False	False	False
P50699					True	False	False	False
P50700					True	False	False	False
P56768		Helical			False	True	False	False
P56769		Helical			False	True	False	False
P56770		Helical			False	True	False	False
P56775		Helical			False	True	False	False
P56781		Helical			False	True	False	False
P56782		Helical			False	True	False	False
P56790		Helical			False	True	False	False
P57758		Helical			False	True	False	False
P58047		Helical			False	True	False	False
P58049		Helical			False	True	False	False
P58684	Cytoplasmic; Lumenal	Helical			False	True	False	True
P60129		Helical			False	True	False	False
P61039		Helical			False	True	False	False
P61839		Helical			False	True	False	False
P62100		Helical			False	True	False	False
P62109		Helical			False	True	False	False
P62113		Helical			False	True	False	False
P82620					True	False	False	False
P82621					True	False	False	False
P82622					True	False	False	False
P82623					True	False	False	False
P82625					True	False	False	False
P82626					True	False	False	False
P82627					True	False	False	False
P82628					True	False	False	False
P82629					True	False	False	False
P82630					True	False	False	False
P82631					True	False	False	False
P82632					True	False	False	False
P82633					True	False	False	False
P82634					True	False	False	False
P82635					True	False	False	False
P82636					True	False	False	False
P82637					True	False	False	False
P82638					True	False	False	False
P82639					True	False	False	False
P82640					True	False	False	False
P82641					True	False	False	False
P82642					True	False	False	False
P82643					True	False	False	False
P82644					True	False	False	False
P82645					True	False	False	False
P82646					True	False	False	False
P82647					True	False	False	False
P82716					True	False	False	False
P82717					True	False	False	False
P82718					True	False	False	False
P82719					True	False	False	False
P82721					True	False	False	False
P82722					True	False	False	False
P82723					True	False	False	False
P82724					True	False	False	False
P82726					True	False	False	False
P82727					True	False	False	False
P82728					True	False	False	False
P82729					True	False	False	False
P82730					True	False	False	False
P82731					True	False	False	False
P82732					True	False	False	False
P82733					True	False	False	False
P82734					True	False	False	False
P82735					True	False	False	False
P82737					True	False	False	False
P82739					True	False	False	False
P82743					True	False	False	False
P82744					True	False	False	False
P82745					True	False	False	False
P82746					True	False	False	False
P82747					True	False	False	False
P82748					True	False	False	False
P82749					True	False	False	False
P82750					True	False	False	False
P82751					True	False	False	False
P82752					True	False	False	False
P82753					True	False	False	False
P82754					True	False	False	False
P82755					True	False	False	False
P82756					True	False	False	False
P82757					True	False	False	False
P82758					True	False	False	False
P82759					True	False	False	False
P82760					True	False	False	False
P82761					True	False	False	False
P82762					True	False	False	False
P82763					True	False	False	False
P82764					True	False	False	False
P82765					True	False	False	False
P82766					True	False	False	False
P82767					True	False	False	False
P82768					True	False	False	False
P82769					True	False	False	False
P82770					True	False	False	False
P82771					True	False	False	False
P82772					True	False	False	False
P82774					True	False	False	False
P82775					True	False	False	False
P82776					True	False	False	False
P82777					True	False	False	False
P82778					True	False	False	False
P82779					True	False	False	False
P82781					True	False	False	False
P82782					True	False	False	False
P82785					True	False	False	False
P82790					True	False	False	False
P82791					True	False	False	False
P82792					True	False	False	False
P82793					True	False	False	False
P82794					True	False	False	False
P82795					True	False	False	False
P92511		Helical			False	True	False	False
P92528		Helical			False	True	False	False
P92536		Helical			False	True	False	False
P92541		Helical			False	True	False	False
P92550		Helical			False	True	False	False
P92559		Helical			False	True	False	False
P93039		Helical			False	True	False	False
P93278		Helical			False	True	False	False
P93283		Helical			False	True	False	False
P93296		Helical			False	True	False	False
P93314		Helical			False	True	False	False
Q00874					True	False	False	False
Q0V822					True	False	False	False
Q0WLC7		Helical			False	True	False	False
Q0WNE5					True	False	False	False
Q0WNG6		Helical			False	True	False	False
Q0WPE9		Helical			False	True	False	False
Q0WPI9					True	False	False	False
Q0WPS2		Helical			True	True	False	False
Q0WQJ3		Helical			False	True	False	False
Q0WTI8		Helical			False	True	False	False
Q0WUU6		Helical			False	True	False	False
Q0WVE9		Helical			False	True	False	False
Q0WVZ1		Helical			True	True	False	False
Q147F9					True	False	False	False
Q1G309					True	False	False	False
Q1G373					True	False	False	False
Q1G3I0					True	False	False	False
Q1G3R6					True	False	False	False
Q1G3T1					True	False	False	False
Q1G3V9					True	False	False	False
Q1G3Y1					True	False	False	False
Q1PDG8					True	False	False	False
Q1PDX9		Helical			False	True	False	False
Q1PEN0	Extracellular; Cytoplasmic	Helical			True	True	False	True
Q1PER9		Helical			False	True	False	False
Q1PFB8	Cytoplasmic; Extracellular	Helical			False	True	False	True
Q1PFG9		Helical			False	True	False	False
Q29PV4					True	False	False	False
Q2HIW2		Helical			False	True	False	False
Q2HQ46					True	False	False	False
Q2L6T1					True	False	False	False
Q2L6T3					True	False	False	False
Q2L6T6					True	False	False	False
Q2V2Q4					True	False	False	False
Q2V2Q8					True	False	False	False
Q2V2S1					True	False	False	False
Q2V2W2					True	False	False	False
Q2V2W3					True	False	False	False
Q2V2W6					True	False	False	False
Q2V2W7					True	False	False	False
Q2V2W8					True	False	False	False
Q2V2Y0					True	False	False	False
Q2V2Y3					True	False	False	False
Q2V2Y6					True	False	False	False
Q2V2Z3					True	False	False	False
Q2V300					True	False	False	False
Q2V304					True	False	False	False
Q2V305					True	False	False	False
Q2V306					True	False	False	False
Q2V309					True	False	False	False
Q2V310					True	False	False	False
Q2V311					True	False	False	False
Q2V315					True	False	False	False
Q2V318					True	False	False	False
Q2V321					True	False	False	False
Q2V322					True	False	False	False
Q2V325					True	False	False	False
Q2V328					True	False	False	False
Q2V329					True	False	False	False
Q2V334					True	False	False	False
Q2V337					True	False	False	False
Q2V342					True	False	False	False
Q2V352					True	False	False	False
Q2V354					True	False	False	False
Q2V364					True	False	False	False
Q2V365					True	False	False	False
Q2V366					True	False	False	False
Q2V369					True	False	False	False
Q2V370					True	False	False	False
Q2V371					True	False	False	False
Q2V390					True	False	False	False
Q2V391					True	False	False	False
Q2V392					True	False	False	False
Q2V3C1					True	False	False	False
Q2V3D7					True	False	False	False
Q2V3H5					True	False	False	False
Q2V3H6					True	False	False	False
Q2V3J0					True	False	False	False
Q2V3J1					True	False	False	False
Q2V3J6					True	False	False	False
Q2V3K0					True	False	False	False
Q2V3K1					True	False	False	False
Q2V3K2					True	False	False	False
Q2V3K4					True	False	False	False
Q2V3K7					True	False	False	False
Q2V3K9					True	False	False	False
Q2V3L0					True	False	False	False
Q2V3Q1					True	False	False	False
Q2V3Q8					True	False	False	False
Q2V3R9					True	False	False	False
Q2V3S0					True	False	False	False
Q2V3S7					True	False	False	False
Q2V3S8					True	False	False	False
Q2V3V1					True	False	False	False
Q2V3X3					True	False	False	False
Q2V3Y5					True	False	False	False
Q2V3Y8					True	False	False	False
Q2V413					True	False	False	False
Q2V433					True	False	False	False
Q2V459					True	False	False	False
Q2V460					True	False	False	False
Q2V462					True	False	False	False
Q2V466					True	False	False	False
Q2V467					True	False	False	False
Q2V468					True	False	False	False
Q2V470					True	False	False	False
Q2V472					True	False	False	False
Q2V476					True	False	False	False
Q2V477					True	False	False	False
Q2V483					True	False	False	False
Q2V485					True	False	False	False
Q2V488					True	False	False	False
Q2V493					True	False	False	False
Q2V4A3					True	False	False	False
Q2V4A4					True	False	False	False
Q2V4A5					True	False	False	False
Q2V4A6					True	False	False	False
Q2V4A7					True	False	False	False
Q2V4A8					True	False	False	False
Q2V4C3					True	False	False	False
Q2V4C4					True	False	False	False
Q2V4D5					True	False	False	False
Q2V4D6					True	False	False	False
Q2V4D7					True	False	False	False
Q2V4D9					True	False	False	False
Q2V4E0					True	False	False	False
Q2V4F0					True	False	False	False
Q2V4F3					True	False	False	False
Q2V4F4					True	False	False	False
Q2V4F6					True	False	False	False
Q2V4F7					True	False	False	False
Q2V4G1					True	False	False	False
Q2V4G3					True	False	False	False
Q2V4G5					True	False	False	False
Q2V4G6					True	False	False	False
Q2V4G9					True	False	False	False
Q2V4H7					True	False	False	False
Q2V4I2					True	False	False	False
Q2V4I8					True	False	False	False
Q2V4I9					True	False	False	False
Q2V4J2					True	False	False	False
Q2V4J5					True	False	False	False
Q2V4J8					True	False	False	False
Q2V4L5					True	False	False	False
Q2V4N0					True	False	False	False
Q2V4N2					True	False	False	False
Q2V4N4					True	False	False	False
Q2V4N5					True	False	False	False
Q2V4N6					True	False	False	False
Q38894					True	False	False	False
Q39168					True	False	False	False
Q3E6U0					True	False	False	False
Q3E715					True	False	False	False
Q3E7C7					True	False	False	False
Q3E7I6					True	False	False	False
Q3E7S1					True	False	False	False
Q3E8I8					True	False	False	False
Q3E8K0					True	False	False	False
Q3E8R5					True	False	False	False
Q3E912		Helical			False	True	False	False
Q3E954	Cytoplasmic; Extracellular	Helical			False	True	False	True
Q3E956		Helical			False	True	False	False
Q3E9B5		Helical			False	True	False	False
Q3E9W6					True	False	False	False
Q3E9Z9		Helical			False	True	False	False
Q3EA54	Cytoplasmic; Extracellular	Helical			False	True	False	True
Q3EAQ9					True	False	False	False
Q3EB59	Cytoplasmic; Extracellular	Helical			False	True	False	True
Q3EBU2					True	False	False	False
Q3ECL0					True	False	False	False
Q3ECM4					True	False	False	False
Q3ECP7		Helical			False	True	False	False
Q3ECT8	Cytoplasmic; Extracellular	Helical			False	True	False	True
Q3ED15		Helical			False	True	False	False
Q3EDD7		Helical			False	True	False	False
Q42330					True	False	False	False
Q4PT07		Helical			False	True	False	False
Q4PT23		Helical			False	True	False	False
Q4VNZ5					True	False	False	False
Q4VNZ6					True	False	False	False
Q4VNZ8					True	False	False	False
Q4VNZ9					True	False	False	False
Q4VP04					True	False	False	False
Q4VP07					True	False	False	False
Q500Z4		Helical			False	True	False	False
Q501F8		Helical			False	True	False	False
Q501G6	Cytoplasmic; Extracellular	Helical			False	True	False	True
Q53YF3	Cytoplasmic; Lumenal	Helical; Signal-anchor for type II membrane protein			False	True	False	True
Q56WD3		Helical			False	True	False	False
Q56X72		Helical			False	True	False	False
Q56X75	Cytoplasmic; Extracellular	Helical			False	True	False	True
Q56XB0					True	False	False	False
Q56XQ0		Helical			False	True	False	False
Q56XQ6		Helical			False	True	False	False
Q56XR7		Helical			False	True	False	False
Q570Q8		Helical			False	True	False	False
Q58G33	Cytoplasmic; Extracellular	Helical			False	True	False	True
Q58G35	Cytoplasmic; Extracellular	Helical			False	True	False	True
Q5BPJ0		Helical; Signal-anchor for type II membrane protein			False	True	False	False
Q5BPL5		Helical			False	True	False	False
Q5BPZ5		Helical			False	True	False	False
Q5BQ04	Cytoplasmic; Extracellular	Helical			False	True	False	True
Q5FV41		Helical			False	True	False	False
Q5PNZ0					True	False	False	False
Q5PP32		Helical			False	True	False	False
Q5Q0E2					True	False	False	False
Q5Q0H2					True	False	False	False
Q5XF09		Helical			False	True	False	False
Q5XV33					True	False	False	False
Q66GI1	Cytoplasmic; Extracellular	Helical			False	True	False	True
Q67XC4		Helical; Signal-anchor for type II membrane protein			False	True	False	False
Q67YC9					True	False	False	False
Q67YM6					True	False	False	False
Q67YS6		Helical			False	True	False	False
Q67YT8		Helical			False	True	False	False
Q67ZI9					True	False	False	False
Q680N1					True	False	False	False
Q682H0		Helical			False	True	False	False
Q6AWW0					True	False	False	False
Q6AWW5		Helical			False	True	False	False
Q6AWX0		Helical			False	True	False	False
Q6DBP3		Helical			False	True	False	False
Q6DR04		Helical			False	True	False	False
Q6DST1		Helical			False	True	False	False
Q6DUW6					True	False	False	False
Q6DUW9					True	False	False	False
Q6DYE5		Helical			False	True	False	False
Q6E240		Helical			False	True	False	False
Q6GKX7					True	False	False	False
Q6IM80		Helical			False	True	False	False
Q6IM82		Helical			False	True	False	False
Q6IM84		Helical			False	True	False	False
Q6IM86		Helical			False	True	False	False
Q6IM87		Helical			False	True	False	False
Q6IM89		Helical			False	True	False	False
Q6IM91		Helical			False	True	False	False
Q6IM94		Helical			False	True	False	False
Q6IM95		Helical			False	True	False	False
Q6NLP7					True	False	False	False
Q6NMB6		Helical			False	True	False	False
Q6NMB7		Helical			False	True	False	False
Q6NMJ2					True	False	False	False
Q6NMS3					True	False	False	False
Q6NPD8		Helical			False	True	False	False
Q6NPF8	Cytoplasmic; Extracellular	Helical			False	True	False	True
Q6NQP4					True	False	False	False
Q6R3K4		Helical			False	True	False	False
Q6SZ87		Helical			False	True	False	False
Q7X6T3					True	False	False	False
Q7XA64		Helical			False	True	False	False
Q7Y225					True	False	False	False
Q84JB8		Helical			False	True	False	False
Q84JN1		Helical			True	True	False	False
Q84MC0					True	False	False	False
Q84TH6					True	False	False	False
Q84TJ0	Cytoplasmic; Lumenal	Helical; Signal-anchor for type II membrane protein			False	True	False	True
Q84VZ5					True	False	False	False
Q84W04		Helical			False	True	False	False
Q84WE9	Cytoplasmic; Extracellular	Helical			False	True	False	True
Q84WF5		Helical; Anchor for type IV membrane protein			False	True	False	False
Q84WF6	Cytoplasmic; Extracellular	Helical			False	True	False	True
Q84WP5	Cytoplasmic; Extracellular	Helical			False	True	False	True
Q84X12		Helical			False	True	False	False
Q8GUH2		Helical			False	True	False	False
Q8GUM4		Helical			False	True	False	False
Q8GW16		Helical			False	True	False	False
Q8GW20		Helical			False	True	False	False
Q8GW61	Cytoplasmic	Helical			False	True	False	True
Q8GWC3		Helical			False	True	False	False
Q8GWG6		Helical			False	True	False	False
Q8GWH5		Helical			False	True	False	False
Q8GWI7					True	False	False	False
Q8GWK5					True	False	False	False
Q8GWP3		Helical			False	True	False	False
Q8GWT5		Helical			False	True	False	False
Q8GX02					True	False	False	False
Q8GXB4		Helical			False	True	False	False
Q8GXM8		Helical			False	True	False	False
Q8GXR2		Helical			False	True	False	False
Q8GXR4					True	False	False	False
Q8GXV6					True	False	False	False
Q8GY39					True	False	False	False
Q8GYH6		Helical			False	True	False	False
Q8GYK7		Helical			False	True	False	False
Q8GYS1	Extracellular; Cytoplasmic	Helical			False	True	False	True
Q8GYS4		Helical			False	True	False	False
Q8GZA4		Helical			False	True	False	False
Q8H184		Helical			False	True	False	False
Q8H1R3		Helical; Signal-anchor for type II membrane protein			False	True	False	False
Q8L4X4		Helical			False	True	False	False
Q8L586		Helical			False	True	False	False
Q8L5Z1					True	False	False	False
Q8L608					True	False	False	False
Q8L616		Helical			False	True	False	False
Q8L731		Helical			False	True	False	False
Q8L7A0		Helical			False	True	False	False
Q8L7D0		Helical			False	True	False	False
Q8L7G7					True	False	False	False
Q8L7H8		Helical			False	True	False	False
Q8L7R5	Cytoplasmic; Extracellular	Helical			False	True	False	True
Q8L7Y9					True	False	False	False
Q8L8U9	Cytoplasmic; Extracellular	Helical			False	True	False	True
Q8L924	Cytoplasmic; Extracellular	Helical			False	True	False	True
Q8L986	Lumenal; Cytoplasmic	Helical			False	True	False	True
Q8L9B5	Cytoplasmic; Extracellular	Helical			False	True	False	True
Q8L9G7		Helical			False	True	False	False
Q8LBI9		Helical			False	True	False	False
Q8LC76					True	False	False	False
Q8LCL8		Helical			False	True	False	False
Q8LDN4					True	False	False	False
Q8LDS3		Helical			False	True	False	False
Q8LE26	Cytoplasmic; Extracellular	Helical			False	True	False	True
Q8LE84		Helical			False	True	False	False
Q8LED0		Helical			False	True	False	False
Q8LFD5					True	False	False	False
Q8LFJ9					True	False	False	False
Q8LFM0					True	False	False	False
Q8LFP1		Helical			False	True	False	False
Q8LPF4		Helical			False	True	False	False
Q8LPI0					True	False	False	False
Q8RW93					True	False	False	False
Q8RWC5					True	False	False	False
Q8RWE9		Helical			False	True	False	False
Q8RWF5		Helical			False	True	False	False
Q8RWJ4					True	False	False	False
Q8RWQ5		Helical			False	True	False	False
Q8RX63	Extracellular; Cytoplasmic	Helical			True	True	False	True
Q8RXK1		Helical			False	True	False	False
Q8RXT9					True	False	False	False
Q8RY66					True	False	False	False
Q8RY74		Helical			False	True	False	False
Q8RY83		Helical			False	True	False	False
Q8S3W4	Extracellular; Cytoplasmic	Helical			True	True	False	True
Q8S8H3					True	False	False	False
Q8S8H9					True	False	False	False
Q8S8P7					True	False	False	False
Q8S8S3		Helical			False	True	False	False
Q8S8T8		Helical			False	True	False	False
Q8S9J0		Helical			False	True	False	False
Q8SAA5		Helical			False	True	False	False
Q8VWF6					True	False	False	False
Q8VXX9	Cytoplasmic; Vesicular	Helical; Anchor for type IV membrane protein			False	True	False	True
Q8VY22		Helical; Signal-anchor for type II membrane protein			False	True	False	False
Q8VY49	Cytoplasmic; Extracellular	Helical			False	True	False	True
Q8VY63		Helical			False	True	False	False
Q8VY93					True	False	False	False
Q8VY97		Helical			True	True	False	False
Q8VYL8		Helical			False	True	False	False
Q8VYZ7		Helical			False	True	False	False
Q8VZ13		Helical			False	True	False	False
Q8VZ96	Cytoplasmic; Lumenal	Helical			False	True	False	True
Q8VZK8					True	False	False	False
Q8VZM5		Helical			False	True	False	False
Q8VZM7		Helical			False	True	False	False
Q8VZN4		Helical			False	True	False	False
Q8VZQ3	Cytoplasmic; Extracellular	Helical			False	True	False	True
Q8VZQ5		Helical			False	True	False	False
Q8VZR7		Helical			False	True	False	False
Q8VZT3		Helical			False	True	False	False
Q8W115		Helical			False	True	False	False
Q8W246	Extracellular; Cytoplasmic	Helical			True	True	False	True
Q8W488		Helical			False	True	False	False
Q8W4R9		Helical			False	True	False	False
Q93V85		Helical			False	True	False	False
Q93Y91	Cytoplasmic	Helical			False	True	False	True
Q93YP9		Helical			False	True	False	False
Q93YT3	Extracellular; Cytoplasmic	Helical			True	True	False	True
Q93YW8					True	False	False	False
Q93YX4		Helical			True	True	False	False
Q93Z38		Helical			False	True	False	False
Q93Z80		Helical			False	True	False	False
Q940H3		Helical; Signal-anchor for type II membrane protein			False	True	False	False
Q940N9		Helical			False	True	False	False
Q944H2		Helical			False	True	False	False
Q944J0	Cytoplasmic; Lumenal	Helical			False	True	False	True
Q945L4		Helical			False	True	False	False
Q945M8	Cytoplasmic; Extracellular	Helical			False	True	False	True
Q94A20		Helical			False	True	False	False
Q94A87		Helical			False	True	False	False
Q94AA1		Helical			False	True	False	False
Q94AF9		Helical			False	True	False	False
Q94AH3	Extracellular; Cytoplasmic	Helical			False	True	False	True
Q94AL1		Helical			False	True	False	False
Q94AZ8					True	False	False	False
Q94C53	Lumenal; Cytoplasmic	Helical			False	True	False	True
Q94C70		Helical			False	True	False	False
Q94CC0		Helical			True	True	False	False
Q94CI6		Helical			False	True	False	False
Q94EI9		Helical			False	True	False	False
Q94JU2		Helical			False	True	False	False
Q94K00		Helical; Signal-anchor for type II membrane protein			False	True	False	False
Q94K18		Helical			False	True	False	False
Q94K98		Helical			False	True	False	False
Q94KB1	Extracellular; Cytoplasmic	Helical			False	True	False	True
Q94KE1	Cytoplasmic; Lumenal	Helical; Signal-anchor for type II membrane protein			False	True	False	True
Q94LA9					True	False	False	False
Q9AST6	Cytoplasmic; Lumenal	Helical			False	True	False	True
Q9C523					True	False	False	False
Q9C5L3		Helical			False	True	False	False
Q9C637	Extracellular; Cytoplasmic	Helical			True	True	False	True
Q9C648					True	False	False	False
Q9C653					True	False	False	False
Q9C654		Helical			False	True	False	False
